loan_id, sector, amount, borrowers, country, geo
1764, Retail, 150, 1, PH, 13 122
1765, Food, 850, 1, CO, 4 -72
1766, Food, 275, 1, CO, 4 -72
1767, Clothing, 700, 1, SL, 8.5 -11.5
1768, Food, 1000, 1, PE, -10 -76
1769, Agriculture, 2050, 1, KG, 41 75
1770, Agriculture, 150, 1, PH, 13 122
1771, Housing, 3000, 1, TJ, 38.598056 68.977778
1772, Agriculture, 4700, 7, KE, 1 38
1773, Food, 2225, 3, GH, 8 -2
1774, Services, 1350, 3, PK, 31.549722 74.343611
1775, Retail, 1050, 1, ML, 17 -4
1776, Clothing, 3950, 6, GH, 8 -2
1777, Retail, 4400, 5, TZ, -6.8 39.283333
1778, Retail, 1250, 1, AM, 40 45
1779, Construction, 475, 1, PK, 31.549722 74.343611
1780, Clothing, 250, 1, LR, 6.5 -9.5
1781, Services, 450, 1, PK, 30 70
1782, Personal Use, 1300, 1, KH, 13 105
1783, Retail, 525, 1, ML, 17 -4
1784, Housing, 800, 1, NI, 12.150833 -86.268333
1785, Food, 200, 1, SV, 13.833333 -88.916667
1786, Food, 1500, 1, GE, 42 43.5
1787, Retail, 1125, 1, PH, 8.2055 123.7546
1788, Education, 125, 1, PH, 13 122
1789, Retail, 500, 1, KE, 1 38
1790, Retail, 1575, 1, CO, 4 -72
1791, Education, 750, 1, VN, 16.166667 107.833333
1792, Services, 6000, 3, IQ, 33 44
1793, Services, 825, 1, ID, -5 120
1794, Agriculture, 475, 1, KE, 1 38
1795, Agriculture, 1000, 1, SV, 13.833333 -88.916667
1796, Retail, 500, 1, SV, 13.833333 -88.916667
1797, Retail, 500, 1, SV, 13.833333 -88.916667
1798, Retail, 500, 1, SV, 13.833333 -88.916667
1799, Food, 1800, 1, GE, 42 43.5
1800, Agriculture, 125, 1, PH, 13 122
1801, Housing, 500, 1, SV, 13.833333 -88.916667
1802, Food, 1025, 2, GT, 14.646389 -90.733889
1803, Agriculture, 3000, 1, AM, 40 45
1804, Transportation, 2000, 1, GE, 42 43.5
1805, Housing, 2050, 1, AZ, 40.5 47.5
1806, Services, 125, 1, PH, 13 122
1807, Agriculture, 5375, 8, KE, 1 38
1808, Agriculture, 75, 1, PH, 13 122
1809, Education, 750, 1, TJ, 39.910833 69.006389
1810, Food, 2000, 1, PS, 31.5 34.466667
1811, Manufacturing, 400, 1, PK, 31.549722 74.343611
1812, Arts, 2675, 12, PE, -10 -76
1813, Services, 6000, 3, IQ, 33 44
1814, Retail, 1350, 1, PH, 13 122
1815, Transportation, 450, 1, PH, 13 122
1816, Transportation, 450, 1, PH, 13 122
1817, Agriculture, 3400, 6, KE, 1 38
1818, Agriculture, 1050, 1, TJ, 40.283333 70.416667
1819, Housing, 4275, 1, MN, 47.916667 106.916667
1820, Clothing, 1525, 3, SL, 8.883333 -12.05
1821, Agriculture, 4200, 16, UG, -0.543056 30.136944
1822, Agriculture, 2025, 6, HN, 15 -86.5
1823, Education, 750, 1, JO, 31 36
1824, Food, 1050, 1, TG, 8 1.166667
1825, Agriculture, 100, 1, PH, 13 122
1826, Agriculture, 375, 2, KH, 13 105
1827, Agriculture, 250, 2, KH, 13 105
1828, Agriculture, 1000, 1, KH, 13 105
1829, Education, 475, 1, JO, 31 36
1830, Retail, 1175, 1, KE, 0.05 35.716667
1831, Food, 2975, 12, TZ, -6.8 39.283333
1832, Agriculture, 100, 1, PH, 13 122
1833, Manufacturing, 300, 1, PK, 31.549722 74.343611
1834, Agriculture, 875, 1, KH, 13 105
1835, Agriculture, 1050, 1, TJ, 39 71
1836, Arts, 375, 1, TR, 39 35
1837, Services, 625, 1, CM, 6 12
1838, Retail, 2100, 1, MN, 47.916667 106.916667
1839, Agriculture, 1500, 1, AM, 40 45
1840, Retail, 1125, 1, PH, 13 122
1841, Retail, 475, 1, TR, 39 35
1842, Housing, 700, 1, YE, 15.5 47.5
1843, Services, 125, 1, KE, 1 38
1844, Personal Use, 475, 1, KE, -0.283333 36.066667
1845, Food, 150, 1, PH, 13 122
1846, Retail, 200, 1, SL, 8.5 -11.5
1847, Retail, 225, 1, SL, 8.5 -11.5
1848, Retail, 250, 1, SL, 8.5 -11.5
1849, Food, 475, 1, SL, 8.5 -11.5
1850, Food, 575, 1, SL, 8.5 -11.5
1851, Food, 1400, 1, SL, 8.5 -11.5
1852, Retail, 475, 2, PK, 31.549722 74.343611
1853, Agriculture, 2425, 10, IN, 20 77
1854, Arts, 1025, 1, BO, -16.5 -68.15
1855, Housing, 1375, 1, XK, 42.583333 21
1856, Services, 6000, 3, IQ, 33 44
1857, Clothing, 2700, 1, US, 39.76 -98.5
1858, Agriculture, 600, 1, TJ, 39 71
1859, Agriculture, 500, 6, PE, -10 -76
1860, Agriculture, 2600, 3, HN, 15 -86.5
1861, Services, 900, 1, PE, -10 -76
1862, Services, 50, 1, ID, -5 120
1863, Services, 225, 1, CM, 6 12
1864, Agriculture, 475, 1, KE, -0.683333 34.766667
1865, Education, 600, 1, JO, 31 36
1866, Retail, 1475, 5, SN, 14 -14
1867, Retail, 2725, 6, PE, -12.083333 -76.76666
1868, Agriculture, 150, 1, PH, 13 122
1869, Services, 225, 1, TJ, 40.283333 70.416667
1870, Clothing, 750, 1, JO, 31 36
1871, Personal Use, 1200, 1, PS, 31.92157 35.203285
1872, Agriculture, 2700, 1, AZ, 40.5 47.5
1873, Food, 400, 1, SV, 13.833333 -88.916667
1874, Clothing, 2000, 1, LB, 33.563056 35.368889
1875, Personal Use, 300, 1, SV, 13.833333 -88.916667
1876, Clothing, 325, 1, SV, 13.833333 -88.916667
1877, Agriculture, 600, 1, SV, 13.833333 -88.916667
1878, Retail, 500, 1, SV, 13.833333 -88.916667
1879, Agriculture, 300, 1, SV, 13.833333 -88.916667
1880, Agriculture, 1200, 1, EC, -2 -77.5
1881, Agriculture, 1200, 1, EC, -2 -77.5
1882, Agriculture, 1000, 1, TJ, 39.910833 69.006389
1883, Transportation, 1100, 1, GE, 42 43.5
1884, Agriculture, 1200, 1, SV, 13.833333 -88.916667
1885, Agriculture, 900, 1, SV, 13.833333 -88.916667
1886, Housing, 850, 1, TJ, 39.910833 69.006389
1887, Transportation, 2300, 1, TJ, 39.910833 69.006389
1888, Agriculture, 700, 1, SV, 13.833333 -88.916667
1889, Agriculture, 1000, 1, SV, 13.833333 -88.916667
1890, Services, 700, 1, SV, 13.833333 -88.916667
1891, Agriculture, 600, 1, SV, 13.833333 -88.916667
1892, Agriculture, 800, 1, SV, 13.833333 -88.916667
1893, Retail, 450, 1, SV, 13.833333 -88.916667
1894, Agriculture, 700, 1, SV, 13.833333 -88.916667
1895, Agriculture, 600, 1, SV, 13.833333 -88.916667
1896, Retail, 1000, 1, SV, 13.833333 -88.916667
1897, Agriculture, 650, 1, SV, 13.833333 -88.916667
1898, Services, 1500, 1, LB, 33.833333 35.833333
1899, Agriculture, 2000, 1, GE, 42 43.5
1900, Clothing, 500, 1, SV, 13.833333 -88.916667
1901, Retail, 500, 1, SV, 13.833333 -88.916667
1902, Retail, 800, 1, SV, 13.833333 -88.916667
1903, Agriculture, 1200, 1, SV, 13.833333 -88.916667
1904, Food, 525, 1, SV, 13.833333 -88.916667
1905, Agriculture, 750, 1, SV, 13.833333 -88.916667
1906, Agriculture, 600, 1, SV, 13.833333 -88.916667
1907, Agriculture, 500, 1, KE, -0.683333 34.766667
1908, Services, 50, 1, ID, -5 120
1909, Construction, 1600, 1, TJ, 38.598056 68.977778
1910, Personal Use, 1475, 1, TJ, 40.283333 70.416667
1911, Personal Use, 725, 1, PE, -10 -76
1912, Food, 225, 1, CM, 6 12
1913, Services, 600, 1, ID, -5 120
1914, Clothing, 1050, 2, GT, 15.5 -90.25
1915, Food, 125, 1, PH, 13 122
1916, Education, 750, 1, VN, 16.166667 107.833333
1917, Retail, 125, 1, PH, 13 122
1918, Food, 900, 1, HN, 13.416667 -87.45
1919, Agriculture, 275, 1, UG, 2 33
1920, Agriculture, 725, 1, KE, 1 38
1921, Food, 225, 1, PH, 13 122
1922, Education, 3100, 1, TJ, 38.56 68.773889
1923, Retail, 1025, 1, PH, 13 122
1924, Housing, 3000, 1, TJ, 40.116667 70.633333
1925, Agriculture, 2100, 1, TJ, 39 71
1926, Clothing, 850, 1, TJ, 39 71
1927, Food, 2550, 9, PE, -10 -76
1928, Agriculture, 1150, 1, KE, -0.716667 36.433333
1929, Transportation, 575, 1, GE, 42 43.5
1930, Health, 725, 1, BO, -16.5 -68.15
1931, Food, 3450, 5, TZ, -6.8 39.283333
1932, Education, 1200, 1, JO, 31 36
1933, Agriculture, 1450, 1, KG, 41 75
1934, Personal Use, 1050, 1, TJ, 39 71
1935, Retail, 750, 1, HN, 13.333333 -87.083333
1936, Clothing, 250, 1, HN, 13.333333 -87.083333
1937, Retail, 500, 1, CR, 10 -84
1938, Retail, 1700, 8, SN, 14 -14
1939, Food, 1700, 8, SN, 14 -14
1940, Food, 425, 1, CM, 6 12
1941, Retail, 750, 1, HN, 15 -86.5
1942, Agriculture, 1150, 1, GE, 42 43.5
1943, Agriculture, 1000, 1, EC, -2 -77.5
1944, Clothing, 1000, 1, TL, -8.833333 125.75
1945, Housing, 500, 1, KH, 13 105
1946, Agriculture, 850, 1, TJ, 39 71
1947, Food, 2375, 7, PE, -10 -76
1948, Agriculture, 300, 2, KH, 13 105
1949, Housing, 3200, 10, SL, 8.5 -11.5
1950, Retail, 5450, 1, US, 39.76 -98.5
1951, Wholesale, 9500, 1, US, 39.76 -98.5
1952, Agriculture, 275, 1, UG, 2 33
1953, Retail, 1000, 1, TL, -8.833333 125.75
1954, Clothing, 1500, 1, LB, 33.833333 35.833333
1955, Education, 750, 1, JO, 31 36
1956, Transportation, 950, 4, PK, 31.549722 74.343611
1957, Services, 225, 1, TJ, 40.283333 70.416667
1958, Arts, 400, 1, TR, 39 35
1959, Clothing, 1000, 1, NI, 12.616667 -87.15
1960, Personal Use, 2100, 1, TJ, 40.116667 70.633333
1961, Agriculture, 700, 1, KE, 0.05 35.716667
1962, Clothing, 1700, 17, IN, 20 77
1963, Clothing, 1875, 1, JO, 31 36
1964, Arts, 250, 1, KE, 1 38
1965, Agriculture, 500, 1, TJ, 39 71
1966, Agriculture, 1000, 1, AM, 40 45
1967, Retail, 1050, 1, CO, 4 -72
1968, Food, 850, 1, TJ, 39 71
1969, Retail, 1925, 6, GT, 15.5 -90.25
1970, Retail, 3600, 8, GT, 14.733333 -91.15
1971, Food, 550, 1, SV, 13.833333 -88.916667
1972, Arts, 2275, 14, IN, 20 77
1973, Food, 1275, 1, TJ, 39 71
1974, Food, 2300, 5, GH, 8 -2
1975, Food, 2100, 1, TJ, 40.116667 70.633333
1976, Agriculture, 1500, 1, TJ, 39.910833 69.006389
1977, Food, 400, 1, PK, 31.549722 74.343611
1978, Clothing, 800, 1, NI, 12.435556 -86.879444
1979, Retail, 750, 2, HN, 15 -86.5
1980, Agriculture, 575, 6, KE, 1 38
1981, Retail, 600, 5, SL, 8.5 -11.5
1982, Agriculture, 825, 1, KE, -0.683333 34.766667
1983, Clothing, 1000, 1, AM, 40 45
1984, Food, 450, 1, GE, 42 43.5
1985, Personal Use, 750, 1, TJ, 39 71
1986, Housing, 500, 1, SV, 13.833333 -88.916667
1987, Agriculture, 575, 1, GE, 42 43.5
1988, Retail, 1575, 1, CO, 4 -72
1989, Food, 800, 1, PH, 13 122
1990, Transportation, 1075, 1, PE, -10 -76
1991, Food, 1475, 1, JO, 31 36
1992, Education, 1200, 1, JO, 31 36
1993, Transportation, 1500, 1, GE, 42 43.5
1994, Retail, 3675, 9, PE, -11.851111 -76.39055
1995, Retail, 725, 1, VN, 16.166667 107.833333
1996, Retail, 375, 1, LR, 6.5 -9.5
1997, Clothing, 1000, 1, BO, -16.5 -68.15
1998, Clothing, 750, 1, TJ, 39 71
1999, Housing, 500, 1, KH, 12.5 104
2000, Agriculture, 125, 1, PH, 13 122
2001, Agriculture, 1200, 1, EC, -2 -77.5
2002, Education, 750, 1, VN, 16.166667 107.833333
2003, Retail, 1200, 1, UG, 2 33
2004, Food, 775, 1, CO, 4 -72
2005, Agriculture, 1025, 1, BO, -17 -65
2006, Retail, 600, 1, BO, -16.5 -68.15
2007, Food, 200, 1, UG, 2 33
2008, Services, 375, 4, YE, 15.5 47.5
2009, Services, 300, 2, PK, 30 70
2010, Agriculture, 6125, 10, KE, 0.616667 34.766667
2011, Education, 250, 1, IN, 20 77
2012, Food, 225, 4, ML, 17 -4
2013, Education, 250, 1, IN, 20 77
2014, Food, 1000, 1, LR, 6.5 -9.5
2015, Retail, 1050, 1, HN, 15 -86.5
2016, Agriculture, 800, 1, UG, 0.083333 32
2017, Agriculture, 1275, 1, TJ, 39 71
2018, Arts, 2100, 10, IN, 20 77
2019, Agriculture, 125, 1, PH, 13 122
2020, Agriculture, 1150, 1, CO, 4 -72
2021, Food, 1000, 1, KH, 13 105
2022, Food, 425, 4, ML, 17 -4
2023, Agriculture, 600, 1, EC, -2 -77.5
2024, Agriculture, 275, 1, UG, 2 33
2025, Agriculture, 275, 1, UG, 1.25 34.316667
2026, Retail, 1075, 1, PE, -10 -76
2027, Agriculture, 800, 1, UG, 2 33
2028, Education, 425, 1, CO, 4 -72
2029, Agriculture, 1025, 1, KG, 41 75
2030, Services, 1575, 1, CO, 4 -72
2031, Food, 875, 1, GE, 42 43.5
2032, Education, 450, 1, CO, 4 -72
2033, Agriculture, 5575, 9, KE, 0.616667 34.766667
2034, Housing, 400, 1, NI, 12.150833 -86.268333
2035, Food, 175, 1, LR, 6.5 -9.5
2036, Education, 475, 1, JO, 31 36
2037, Education, 1475, 1, JO, 31 36
2038, Education, 1475, 1, JO, 31 36
2039, Education, 250, 1, IN, 20 77
2040, Health, 200, 1, UG, 2 33
2041, Retail, 125, 1, KE, 0.516667 36.866667
2042, Services, 450, 1, PK, 30 70
2043, Retail, 2325, 1, PK, 31.549722 74.343611
2044, Food, 1250, 1, TG, 8 1.166667
2045, Food, 1175, 1, NI, 12.616667 -87.15
2046, Food, 275, 1, CO, 4 -72
2047, Retail, 4025, 8, BO, -16.5 -68.15
2048, Food, 950, 5, SL, 8.5 -11.5
2049, Retail, 1350, 1, JO, 31 36
2050, Food, 600, 1, JO, 31 36
2051, Food, 1050, 1, JO, 31 36
2052, Retail, 600, 1, JO, 31 36
2053, Clothing, 750, 1, JO, 31 36
2054, Food, 475, 1, JO, 31 36
2055, Clothing, 750, 1, JO, 31 36
2056, Clothing, 1325, 1, JO, 31 36
2057, Clothing, 1325, 1, JO, 31 36
2058, Retail, 1050, 1, JO, 31 36
2059, Retail, 750, 1, JO, 31 36
2060, Retail, 600, 1, JO, 31 36
2061, Retail, 750, 1, JO, 31 36
2062, Food, 1475, 1, JO, 31 36
2063, Clothing, 1050, 1, JO, 31 36
2064, Retail, 600, 1, JO, 31 36
2065, Retail, 1125, 1, JO, 31 36
2066, Food, 750, 1, JO, 31 36
2067, Retail, 1475, 1, JO, 31 36
2068, Retail, 1450, 1, JO, 31 36
2069, Retail, 900, 1, JO, 31 36
2070, Retail, 750, 1, JO, 31 36
2071, Retail, 600, 1, JO, 31 36
2072, Food, 900, 1, JO, 31 36
2073, Food, 1050, 1, JO, 31 36
2074, Retail, 750, 1, JO, 31 36
2075, Food, 1325, 1, JO, 31 36
2076, Retail, 475, 1, JO, 31 36
2077, Retail, 750, 1, JO, 31 36
2078, Retail, 475, 1, JO, 31 36
2079, Clothing, 750, 1, JO, 31 36
2080, Retail, 750, 1, JO, 31 36
2081, Clothing, 1050, 1, JO, 31 36
2082, Education, 1750, 1, JO, 31 36
2083, Food, 600, 1, JO, 31 36
2084, Retail, 1325, 1, JO, 31 36
2085, Retail, 750, 1, JO, 31 36
2086, Education, 1475, 1, JO, 31 36
2087, Education, 1475, 1, JO, 31 36
2088, Retail, 1900, 1, JO, 31 36
2089, Retail, 1050, 1, JO, 31 36
2090, Clothing, 1050, 1, JO, 31 36
2091, Clothing, 900, 1, JO, 31 36
2092, Clothing, 1475, 1, JO, 31 36
2093, Retail, 950, 1, VN, 16.166667 107.833333
2094, Retail, 825, 1, VN, 16.166667 107.833333
2095, Services, 950, 1, VN, 16.166667 107.833333
2096, Retail, 950, 1, VN, 16.166667 107.833333
2097, Retail, 950, 1, VN, 16.166667 107.833333
2098, Retail, 725, 1, VN, 16.166667 107.833333
2099, Retail, 950, 1, VN, 16.166667 107.833333
2100, Services, 950, 1, VN, 16.166667 107.833333
2101, Retail, 950, 1, VN, 16.166667 107.833333
2102, Retail, 950, 1, VN, 16.166667 107.833333
2103, Food, 675, 1, VN, 16.166667 107.833333
2104, Retail, 475, 1, VN, 16.166667 107.833333
2105, Food, 675, 1, VN, 16.166667 107.833333
2106, Retail, 950, 1, VN, 16.166667 107.833333
2107, Retail, 725, 1, VN, 16.166667 107.833333
2108, Retail, 725, 1, VN, 16.166667 107.833333
2109, Retail, 950, 1, VN, 16.166667 107.833333
2110, Personal Use, 1050, 1, TJ, 39 71
2111, Services, 1050, 1, TJ, 38.56 68.773889
2112, Personal Use, 1575, 1, TJ, 39.910833 69.006389
2113, Personal Use, 1575, 1, TJ, 38.56 68.773889
2114, Services, 1050, 1, TJ, 38.56 68.773889
2115, Agriculture, 2850, 4, KE, 0.616667 34.766667
2116, Food, 375, 1, LR, 6.5 -9.5
2117, Agriculture, 2450, 1, KG, 41 75
2118, Services, 1500, 1, BO, -17.8 -63.166667
2119, Agriculture, 275, 1, UG, 2 33
2120, Clothing, 800, 1, NI, 13 -85
2121, Agriculture, 575, 1, GE, 42 43.5
2122, Agriculture, 1200, 1, EC, -2 -77.5
2123, Agriculture, 1000, 1, EC, -2 -77.5
2124, Agriculture, 1200, 1, EC, -2 -77.5
2125, Agriculture, 1200, 1, EC, -2 -77.5
2126, Agriculture, 1200, 1, EC, -2 -77.5
2127, Agriculture, 275, 1, UG, 2 33
2128, Agriculture, 275, 1, UG, 2 33
2129, Agriculture, 275, 1, UG, 2 33
2130, Agriculture, 275, 1, UG, 2 33
2131, Agriculture, 275, 1, UG, 2 33
2132, Food, 275, 1, PH, 9.583333 123.783333
2133, Food, 150, 1, PH, 9.583333 123.783333
2134, Retail, 150, 1, PH, 13 122
2135, Agriculture, 625, 1, PH, 13 122
2136, Agriculture, 425, 1, PH, 9.625278 123.865833
2137, Retail, 225, 1, PH, 13 122
2138, Agriculture, 800, 4, YE, 15.5 47.5
2139, Agriculture, 650, 1, TJ, 38.313056 69.043056
2140, Construction, 1225, 4, YE, 15.5 47.5
2141, Personal Use, 950, 4, YE, 15.5 47.5
2142, Housing, 1125, 3, YE, 15.5 47.5
2143, Housing, 950, 4, YE, 15.5 47.5
2144, Agriculture, 250, 1, IN, 20 77
2145, Agriculture, 250, 1, IN, 20 77
2146, Agriculture, 125, 1, KE, 1 38
2147, Agriculture, 4075, 7, KE, 1 38
2148, Food, 125, 1, LR, 6.5 -9.5
2149, Clothing, 950, 1, KE, 1 38
2150, Food, 250, 1, LR, 6.5 -9.5
2151, Transportation, 250, 1, PK, 31.549722 74.343611
2152, Food, 425, 1, KE, 1 38
2153, Retail, 650, 1, SN, 14 -14
2154, Services, 2300, 1, AZ, 40.5 47.5
2155, Retail, 325, 1, NI, 12.150833 -86.268333
2156, Services, 200, 1, PK, 31.549722 74.343611
2157, Food, 200, 1, PK, 31.549722 74.343611
2158, Services, 400, 1, PK, 31.549722 74.343611
2159, Transportation, 400, 1, PK, 31.549722 74.343611
2160, Retail, 200, 1, PK, 31.549722 74.343611
2161, Food, 2000, 1, PS, 31.92157 35.203285
2162, Food, 425, 1, TJ, 39.910833 69.006389
2163, Food, 600, 1, UG, 2 33
2164, Food, 2250, 3, TZ, -6 35
2165, Services, 1575, 2, TZ, -6 35
2166, Education, 850, 1, NI, 12.083333 -85.166667
2167, Retail, 875, 2, TZ, -6.8 39.283333
2168, Retail, 725, 1, PE, -8.379147 -74.553866
2169, Agriculture, 2850, 1, CO, 4 -72
2170, Agriculture, 200, 1, UG, 2 33
2171, Retail, 400, 1, PH, 13 122
2172, Retail, 475, 1, PK, 30 70
2173, Agriculture, 2000, 1, TJ, 39 71
2174, Food, 400, 1, PK, 31.549722 74.343611
2175, Services, 400, 1, SV, 13.833333 -88.916667
2176, Retail, 425, 1, PH, 13 122
2177, Food, 350, 1, PH, 13 122
2178, Retail, 150, 1, PH, 13 122
2179, Retail, 675, 1, PH, 13 122
2180, Food, 300, 1, PH, 13 122
2181, Agriculture, 150, 1, PH, 13 122
2182, Clothing, 675, 1, PH, 13 122
2183, Agriculture, 675, 1, PH, 13 122
2184, Retail, 150, 1, PH, 13 122
2185, Agriculture, 150, 1, PH, 13 122
2186, Retail, 350, 1, PH, 13 122
2187, Food, 975, 1, PY, -25.516667 -54.61666
2188, Food, 3800, 4, TZ, -6.8 39.283333
2189, Agriculture, 600, 1, UG, 2 33
2190, Agriculture, 150, 1, PH, 13 122
2191, Food, 750, 1, BO, -17 -65
2192, Food, 400, 1, SV, 13.833333 -88.916667
2193, Clothing, 400, 1, PK, 30 70
2194, Clothing, 475, 1, PK, 31.549722 74.343611
2195, Food, 700, 1, SV, 13.833333 -88.916667
2196, Agriculture, 1000, 1, EC, -2 -77.5
2197, Food, 250, 1, KE, 1 38
2198, Agriculture, 225, 1, PH, 8.2055 123.7546
2199, Food, 225, 1, PH, 13 122
2200, Agriculture, 575, 1, PH, 13 122
2201, Agriculture, 300, 1, KE, -0.683333 34.766667
2202, Services, 425, 1, CO, 4 -72
2203, Retail, 150, 1, PH, 13 122
2204, Services, 3125, 8, PE, -12.083333 -76.76666
2205, Food, 1375, 1, EC, -2 -77.5
2206, Retail, 1025, 1, BO, -16.5 -68.15
2207, Food, 600, 1, SV, 13.833333 -88.916667
2208, Food, 400, 1, SV, 13.833333 -88.916667
2209, Food, 250, 1, KE, 1 38
2210, Food, 250, 1, KE, 1 38
2211, Food, 500, 1, SV, 13.833333 -88.916667
2212, Housing, 500, 1, SV, 13.833333 -88.916667
2213, Clothing, 750, 1, EC, -2 -77.5
2214, Retail, 625, 1, CM, 6 12
2215, Retail, 6100, 7, SN, 14 -14
2216, Retail, 850, 1, EC, -2 -77.5
2217, Retail, 850, 1, EC, -2 -77.5
2218, Retail, 950, 1, VN, 16.166667 107.833333
2219, Agriculture, 2000, 1, AM, 40 45
2220, Housing, 2100, 1, TJ, 38.5 68.233333
2221, Housing, 400, 1, SV, 13.833333 -88.916667
2222, Food, 850, 1, ML, 17 -4
2223, Agriculture, 850, 1, TJ, 37.493611 68.531111
2224, Food, 600, 1, SV, 13.833333 -88.916667
2225, Food, 375, 1, LR, 6.5 -9.5
2226, Food, 350, 1, LR, 6.5 -9.5
2227, Food, 975, 1, EC, -2 -77.5
2228, Food, 1075, 1, EC, -2 -77.5
2229, Personal Use, 3000, 1, LB, 33.833333 35.833333
2230, Services, 2100, 1, LB, 33.833333 35.833333
2231, Food, 450, 1, PK, 31.549722 74.343611
2232, Food, 1000, 1, TL, -8.833333 125.75
2233, Food, 750, 1, AM, 40 45
2234, Agriculture, 1275, 1, RW, -2 30
2235, Transportation, 1000, 1, SV, 13.833333 -88.916667
2236, Agriculture, 575, 1, GE, 42 43.5
2237, Transportation, 1775, 1, MN, 47.916667 106.916667
2238, Agriculture, 5450, 12, PE, -10 -76
2239, Food, 3000, 1, IQ, 33 44
2240, Services, 750, 1, SV, 13.833333 -88.916667
2241, Agriculture, 350, 1, KE, 1 38
2242, Food, 1000, 1, PE, -8.379147 -74.553866
2243, Food, 650, 1, TJ, 37.909167 69.781944
2244, Personal Use, 1500, 1, KH, 13 105
2245, Personal Use, 1000, 1, KH, 11.55 104.916667
2246, Personal Use, 1200, 1, KH, 13 105
2247, Personal Use, 700, 1, KH, 13 105
2248, Agriculture, 1000, 1, KH, 13 105
2249, Transportation, 1500, 1, KH, 13 105
2250, Housing, 2000, 1, KH, 13 105
2251, Agriculture, 650, 2, KH, 13 105
2252, Agriculture, 1000, 1, KH, 13 105
2253, Retail, 1000, 1, KH, 13 105
2254, Housing, 1000, 1, KH, 13 105
2255, Food, 450, 1, LR, 6.5 -9.5
2256, Retail, 275, 1, LR, 6.5 -9.5
2257, Food, 250, 1, LR, 6.5 -9.5
2258, Clothing, 250, 1, LR, 6.5 -9.5
2259, Clothing, 225, 1, LR, 6.5 -9.5
2260, Personal Use, 1275, 1, AZ, 40.5 47.5
2261, Retail, 800, 1, UG, 0.642222 33.174444
2262, Services, 700, 1, KE, 1 38
2263, Services, 3000, 1, TJ, 38.56 68.773889
2264, Services, 400, 1, PK, 30 70
2265, Food, 475, 1, PK, 31.549722 74.343611
2266, Agriculture, 1450, 1, RW, -2 30
2267, Agriculture, 1475, 1, TJ, 39 71
2268, Food, 1475, 1, TJ, 40.283333 70.416667
2269, Retail, 2425, 6, PE, -11.916667 -76.41666
2270, Retail, 500, 1, SV, 13.833333 -88.916667
2271, Agriculture, 1275, 1, EC, -2 -77.5
2272, Personal Use, 375, 1, PE, -10 -76
2273, Clothing, 375, 1, PE, -8.379147 -74.553866
2274, Food, 725, 1, PE, -8.379147 -74.553866
2275, Food, 5000, 9, PE, -10 -76
2276, Food, 225, 1, PE, -8.379147 -74.553866
2277, Retail, 725, 1, PE, -8.379147 -74.553866
2278, Personal Use, 650, 1, PE, -10 -76
2279, Personal Use, 550, 1, PE, -10 -76
2280, Housing, 1450, 1, PE, -10 -76
2281, Personal Use, 725, 1, PE, -15.160833 -72.25722
2282, Personal Use, 900, 1, PE, -10 -76
2283, Clothing, 725, 1, PE, -10 -76
2284, Personal Use, 725, 1, PE, -10 -76
2285, Construction, 1100, 1, PE, -10 -76
2286, Personal Use, 275, 1, PE, -10 -76
2287, Food, 1100, 1, PE, -10 -76
2288, Food, 900, 1, PE, -10 -76
2289, Personal Use, 900, 1, PE, -10 -76
2290, Transportation, 375, 1, PE, -10 -76
2291, Food, 550, 1, PE, -10 -76
2292, Personal Use, 1200, 1, PE, -10 -76
2293, Transportation, 725, 1, PE, -10 -76
2294, Clothing, 1075, 1, PE, -10 -76
2295, Wholesale, 450, 1, PK, 30 70
2296, Agriculture, 4700, 8, KE, 1 38
2297, Clothing, 250, 1, KE, 1 38
2298, Food, 900, 1, UG, 2 33
2299, Housing, 500, 1, SV, 13.833333 -88.916667
2300, Services, 1900, 1, TJ, 39 71
2301, Retail, 5100, 30, SN, 14 -14
2302, Retail, 3700, 8, PE, -11.851111 -76.39055
2303, Retail, 2550, 6, PE, -10 -76
2304, Services, 400, 1, PK, 30 70
2305, Agriculture, 150, 1, PH, 13 122
2306, Food, 450, 1, PK, 31.549722 74.343611
2307, Agriculture, 2600, 1, GE, 42 43.5
2308, Food, 1450, 1, PE, -10 -76
2309, Personal Use, 1175, 1, MN, 47.916667 106.916667
2310, Retail, 3325, 4, TZ, -6.8 39.283333
2311, Retail, 1000, 1, GE, 42 43.5
2312, Retail, 225, 1, PH, 13 122
2313, Agriculture, 475, 1, KE, 1 38
2314, Food, 125, 1, LR, 6.5 -9.5
2315, Food, 125, 1, LR, 6.5 -9.5
2316, Food, 300, 1, LR, 6.5 -9.5
2317, Agriculture, 1100, 1, SV, 13.833333 -88.916667
2318, Agriculture, 2425, 1, AL, 41 20
2319, Food, 1300, 1, PE, -10 -76
2320, Agriculture, 4400, 9, KE, 0.416667 34.25
2321, Agriculture, 1750, 1, KG, 41 75
2322, Food, 200, 1, PK, 31.549722 74.343611
2323, Retail, 175, 1, PH, 13 122
2324, Education, 500, 1, AM, 40 45
2325, Agriculture, 2000, 4, KE, 0.416667 34.25
2326, Food, 125, 1, LR, 6.5 -9.5
2327, Transportation, 225, 1, IN, 20 77
2328, Services, 400, 1, PK, 30 70
2329, Food, 300, 1, LR, 6.5 -9.5
